Commodity,Arrival_Date,price,min_price,max_price,n_varieties_reported
Onion,2022-11-19,1501.0,700.0,1851.0,1
Onion,2022-11-21,1400.0,500.0,1812.0,1
Onion,2022-11-22,1501.0,500.0,1871.0,1
Onion,2022-11-23,2101.5,1576.0,2228.5,2
Onion,2022-11-24,1615.5,1180.5,1745.5,2
Onion,2022-11-26,1555.5,1155.5,1727.5,2
Onion,2022-11-30,1150.0,600.0,1401.0,1
Onion,2022-12-01,1655.5,855.5,1861.0,2
Onion,2022-12-02,1550.5,750.0,1791.0,2
Onion,2022-12-03,1383.5,875.0,1695.5,2
Onion,2022-12-06,1537.5,750.5,1821.0,2
Onion,2022-12-07,1462.5,900.0,1837.5,2
Onion,2022-12-08,1551.0,600.0,1796.0,2
Onion,2022-12-09,1580.0,846.0,1867.5,2
Onion,2022-12-10,1505.5,643.0,1713.0,2
Onion,2022-12-12,1460.0,649.5,1882.0,2
Onion,2022-12-13,1388.0,750.0,1837.5,2
Onion,2022-12-14,1475.0,615.0,1835.5,2
Onion,2022-12-15,1500.5,645.0,1900.0,2
Onion,2022-12-16,1338.0,600.0,1729.5,2
Onion,2022-12-17,1300.5,700.0,1655.5,2
Onion,2022-12-19,1576.0,750.0,1816.0,2
Onion,2022-12-20,1625.5,650.0,1844.5,2
Onion,2022-12-21,1597.5,660.0,1832.5,2
Onion,2022-12-22,1575.0,850.0,1980.0,2
Onion,2022-12-23,1625.0,750.0,1983.0,2
Onion,2022-12-24,1625.0,859.0,1911.0,2
Onion,2022-12-26,1625.0,1100.0,1904.5,2
Onion,2022-12-28,1476.0,700.0,1793.0,2
Onion,2022-12-29,1411.0,600.0,1720.0,2
Onion,2022-12-30,1250.5,627.5,1508.0,2
Onion,2022-12-31,1262.5,650.0,1584.0,2
Onion,2023-01-02,1600.0,700.0,1862.0,1
Onion,2023-01-03,1450.0,700.0,1722.0,2
Onion,2023-01-04,1525.0,600.0,1821.0,1
Onion,2023-01-06,1525.0,800.0,1840.0,1
Onion,2023-01-07,1501.0,600.0,1801.0,1
Onion,2023-01-11,1400.0,700.0,1755.0,2
Onion,2023-01-12,1425.0,700.0,1881.0,1
Onion,2023-01-14,1325.0,600.0,1700.0,1
Onion,2023-01-17,1301.0,651.0,1691.0,1
Onion,2023-01-18,1330.0,600.0,1551.0,1
Onion,2023-01-19,1401.0,551.0,1620.0,1
Onion,2023-01-20,1420.0,600.0,1632.0,1
Onion,2023-01-21,1425.0,600.0,1647.0,1
Onion,2023-01-23,1370.0,501.0,1551.0,1
Onion,2023-01-24,1320.0,500.0,1612.0,1
Onion,2023-01-25,1301.0,500.0,1641.0,1
Onion,2023-01-27,1301.0,500.0,1554.0,1
Onion,2023-01-28,1310.0,600.0,1561.0,1
Onion,2023-01-30,1201.0,500.0,1606.0,1
Onion,2023-01-31,1260.0,600.0,1575.0,1
Onion,2023-02-02,1201.0,500.0,1580.0,1
Onion,2023-02-03,1180.0,500.0,1601.0,1
Onion,2023-02-04,1151.0,600.0,1552.0,1
Onion,2023-02-06,1230.0,400.0,1571.0,1
Onion,2023-02-07,1151.0,500.0,1571.0,1
Onion,2023-02-08,1100.0,500.0,1590.0,1
Onion,2023-02-09,1000.0,500.0,1534.0,1
Onion,2023-02-10,980.0,400.0,1499.0,1
Onion,2023-02-11,960.0,400.0,1390.0,1
Onion,2023-02-13,851.0,400.0,1284.0,1
Onion,2023-02-14,790.0,475.5,1297.0,2
Onion,2023-02-15,700.0,400.0,1221.0,1
Onion,2023-02-16,700.0,400.0,1291.0,1
Onion,2023-02-17,675.0,400.0,1226.0,1
Onion,2023-02-20,701.0,400.0,1156.0,1
Onion,2023-02-21,680.0,400.0,1172.0,1
Onion,2023-02-22,601.0,400.0,1241.0,1
Onion,2023-02-23,551.0,300.0,1201.0,1
Onion,2023-02-24,575.0,300.0,1235.0,1
Onion,2023-02-25,625.0,351.0,1231.0,1
Onion,2023-02-27,471.0,200.0,800.0,1
Onion,2023-02-28,675.0,300.0,1201.0,1
Onion,2023-03-01,720.0,400.0,1201.0,1
Onion,2023-03-02,700.0,400.0,1105.0,1
Onion,2023-03-03,751.0,400.0,1051.0,1
Onion,2023-03-04,700.0,400.0,1102.0,1
Onion,2023-03-06,760.0,400.0,1201.0,1
Onion,2023-03-08,775.0,351.0,1202.0,1
Onion,2023-03-09,810.0,400.0,1235.0,1
Onion,2023-03-10,860.0,400.0,1250.0,1
Onion,2023-03-11,851.0,400.0,1222.0,1
Onion,2023-03-14,900.0,550.0,1125.0,2
Onion,2023-03-15,937.5,500.0,1236.0,2
Onion,2023-03-16,951.0,434.5,1185.0,2
Onion,2023-03-17,950.0,431.0,1162.0,2
Onion,2023-03-18,880.0,475.5,1238.0,2
Onion,2023-03-20,913.0,450.0,1171.0,2
Onion,2023-03-21,875.5,400.0,1134.5,2
Onion,2023-03-22,850.0,450.0,1155.5,2
Onion,2023-03-23,888.5,475.5,1188.0,2
Onion,2023-03-24,875.0,400.0,1168.0,2
Onion,2023-03-25,865.0,400.0,1090.0,2
Onion,2023-03-27,787.5,350.0,1050.0,2
Onion,2023-03-28,655.0,400.0,861.0,2
Onion,2023-03-29,751.0,350.0,976.0,2
Onion,2023-03-30,810.0,300.0,1050.0,2
Onion,2023-03-31,760.5,400.0,948.0,2
Onion,2023-04-05,650.5,350.0,872.0,2
Onion,2023-04-06,712.5,425.5,890.0,2
Onion,2023-04-07,735.0,450.0,920.5,2
Onion,2023-04-08,685.0,350.5,979.0,2
Onion,2023-04-10,675.5,400.0,886.0,2
Onion,2023-04-11,680.0,300.5,843.5,2
Onion,2023-04-12,600.0,300.0,863.0,2
Onion,2023-04-13,685.0,350.0,944.5,2
Onion,2023-04-14,717.5,351.5,965.5,2
Onion,2023-04-15,620.0,350.0,870.0,2
Onion,2023-04-17,650.0,425.5,925.5,2
Onion,2023-04-18,658.0,360.0,871.5,2
Onion,2023-04-19,551.0,277.0,782.0,2
Onion,2023-04-20,480.0,250.0,770.0,2
Onion,2023-04-21,578.0,305.5,791.5,2
Onion,2023-04-24,490.0,300.0,725.5,2
Onion,2023-04-25,620.0,300.0,961.0,1
Onion,2023-04-26,610.0,300.0,1100.0,1
Onion,2023-04-27,700.0,300.0,920.0,1
Onion,2023-04-29,860.0,400.0,981.0,1
Onion,2023-04-30,680.0,400.0,981.0,1
Onion,2023-05-02,725.0,300.0,1111.0,1
Onion,2023-05-03,775.0,400.0,1140.0,1
Onion,2023-05-04,800.0,400.0,1166.0,1
Onion,2023-05-05,770.0,300.0,1168.0,1
Onion,2023-05-06,751.0,400.0,1174.0,1
Onion,2023-05-08,770.0,400.0,1232.0,1
Onion,2023-05-09,760.0,300.0,1195.0,1
Onion,2023-05-10,751.0,300.0,1230.0,1
Onion,2023-05-11,800.0,400.0,1195.0,1
Onion,2023-05-12,770.0,400.0,1201.0,1
Onion,2023-05-13,800.0,400.0,1201.0,1
Onion,2023-05-15,810.0,400.0,1231.0,1
Onion,2023-05-16,715.0,300.0,1190.0,1
Onion,2023-05-17,700.0,300.0,1190.0,1
Onion,2023-05-18,725.0,300.0,1201.0,1
Onion,2023-05-19,751.0,400.0,1200.0,1
Onion,2023-05-20,700.0,300.0,1215.0,1
Onion,2023-05-22,800.0,400.0,1216.0,1
Onion,2023-05-23,700.0,300.0,1126.0,1
Onion,2023-05-24,700.0,251.0,1201.0,1
Onion,2023-05-25,675.0,251.0,1201.0,1
Onion,2023-05-26,760.0,300.0,1212.0,1
Onion,2023-05-27,825.0,300.0,1200.0,1
Onion,2023-05-29,850.0,400.0,1231.0,1
Onion,2023-05-30,860.0,400.0,1217.0,1
Onion,2023-05-31,850.0,400.0,1262.0,1
Onion,2023-06-01,830.0,400.0,1245.0,1
Onion,2023-06-02,800.0,300.0,1340.0,1
Onion,2023-06-03,860.0,400.0,1601.0,1
Onion,2023-06-05,1050.0,451.0,1500.0,1
Onion,2023-06-06,900.0,400.0,1301.0,1
Onion,2023-06-07,1000.0,400.0,1451.0,1
Onion,2023-06-08,925.0,300.0,1441.0,1
Onion,2023-06-09,975.0,400.0,1381.0,1
Onion,2023-06-10,930.0,400.0,1380.0,1
Onion,2023-06-12,1000.0,400.0,1801.0,1
Onion,2023-06-13,800.0,400.0,1200.0,1
Onion,2023-06-14,1001.0,500.0,1700.0,1
Onion,2023-06-15,870.0,300.0,1351.0,1
Onion,2023-06-16,900.0,300.0,1400.0,1
Onion,2023-06-17,1000.0,400.0,1325.0,1
Onion,2023-06-19,1051.0,500.0,1701.0,1
Onion,2023-06-20,1060.0,400.0,1951.0,2
Onion,2023-06-21,1050.0,400.0,2051.0,1
Onion,2023-06-22,1001.0,400.0,2100.0,1
Onion,2023-06-23,1100.0,500.0,2101.0,1
Onion,2023-06-24,1050.0,500.0,2151.0,1
Onion,2023-06-26,1151.0,500.0,2152.0,1
Onion,2023-06-27,1201.0,600.0,2301.0,1
Onion,2023-06-28,1280.0,600.0,2370.0,1
Onion,2023-06-29,1325.0,600.0,2501.0,1
Onion,2023-06-30,1425.0,700.0,2511.0,1
Soyabean,2013-07-01,3535.0,2500.0,3621.0,1
Soyabean,2013-07-02,3500.0,2500.0,3616.0,1
Soyabean,2013-07-03,3550.0,2666.0,3601.0,1
Soyabean,2013-07-04,3550.0,2600.0,3610.0,1
Soyabean,2013-07-05,3550.0,2500.0,3681.0,1
Soyabean,2013-07-06,3550.0,2500.0,3661.0,1
Soyabean,2013-07-09,2550.0,2500.0,3685.0,1
Soyabean,2013-07-10,3575.0,2600.0,3690.0,1
Soyabean,2013-07-11,3650.0,3000.0,3726.0,1
Soyabean,2013-07-12,3700.0,3000.0,3790.0,1
Soyabean,2013-07-13,3710.0,2500.0,3800.0,1
Soyabean,2013-07-15,3600.0,2530.0,3700.0,1
Soyabean,2013-07-16,3600.0,2500.0,3700.0,1
Soyabean,2013-07-18,3550.0,2600.0,3671.0,1
Soyabean,2013-07-20,3500.0,2500.0,3611.0,1
Soyabean,2013-07-22,3350.0,2500.0,3522.0,1
Soyabean,2013-07-24,3250.0,2500.0,3411.0,1
Soyabean,2013-07-25,3050.0,2500.0,3261.0,1
Soyabean,2013-07-26,3020.0,2500.0,3130.0,1
Soyabean,2013-07-27,3050.0,2500.0,3155.0,1
Soyabean,2013-07-29,3060.0,2500.0,3180.0,1
Soyabean,2013-07-30,3050.0,2500.0,3200.0,1
Soyabean,2013-07-31,3050.0,2500.0,3180.0,1
Soyabean,2013-08-01,3050.0,2500.0,3211.0,1
Soyabean,2013-08-02,3200.0,2511.0,3337.0,1
Soyabean,2013-08-03,3250.0,2500.0,3521.0,1
Soyabean,2013-08-07,3200.0,2800.0,3549.0,1
Soyabean,2013-08-08,3250.0,2600.0,3400.0,1
Soyabean,2013-08-09,3400.0,2700.0,3451.0,1
Soyabean,2013-08-10,3300.0,2800.0,3463.0,1
Soyabean,2013-08-12,3350.0,2800.0,3500.0,1
Soyabean,2013-08-13,3450.0,3000.0,3535.0,1
Soyabean,2013-08-14,3400.0,2800.0,3509.0,1
Soyabean,2013-08-16,3400.0,2801.0,3520.0,1
Soyabean,2013-08-17,3400.0,3000.0,3485.0,1
Soyabean,2013-08-19,3400.0,2800.0,3471.0,1
Soyabean,2013-08-20,3400.0,2970.0,3491.0,1
Soyabean,2013-08-22,3450.0,3225.0,3531.0,1
Soyabean,2013-08-23,3425.0,3000.0,3513.0,1
Soyabean,2013-08-24,3500.0,3200.0,3650.0,1
Soyabean,2013-08-26,3500.0,2900.0,3661.0,1
Soyabean,2013-08-27,3650.0,3000.0,3761.0,1
Soyabean,2013-08-29,3500.0,3100.0,3830.0,1
Soyabean,2013-08-30,3600.0,3000.0,3750.0,1
Soyabean,2013-08-31,3450.0,3000.0,3645.0,1
Soyabean,2013-09-02,3400.0,2900.0,3500.0,1
Soyabean,2013-09-03,3400.0,2800.0,3501.0,1
Soyabean,2013-09-04,3425.0,2800.0,3542.0,1
Soyabean,2013-09-06,3450.0,2900.0,3552.0,1
Soyabean,2013-09-07,3450.0,2900.0,3551.0,1
Soyabean,2013-09-10,3400.0,2555.0,3461.0,1
Soyabean,2013-09-11,3400.0,2800.0,3495.0,1
Soyabean,2013-09-12,3450.0,2500.0,3528.0,1
Soyabean,2013-09-13,3300.0,2201.0,3672.0,1
Soyabean,2013-09-14,3400.0,2605.0,3605.0,1
Soyabean,2013-09-16,3425.0,2500.0,3520.0,1
Soyabean,2013-09-17,3400.0,2500.0,3511.0,1
Soyabean,2013-09-19,3250.0,2600.0,3465.0,1
Soyabean,2013-09-20,3250.0,2500.0,3450.0,1
Soyabean,2013-09-21,3150.0,2600.0,3370.0,1
Soyabean,2013-09-23,3200.0,2600.0,3412.0,1
Soyabean,2013-09-24,3300.0,2625.0,3451.0,1
Soyabean,2013-09-25,3350.0,2600.0,3480.0,1
Soyabean,2013-09-26,3300.0,2800.0,3481.0,1
Soyabean,2013-09-27,3350.0,2600.0,3514.0,1
Soyabean,2013-09-28,3000.0,2600.0,3531.0,1
Soyabean,2013-09-30,3000.0,2240.0,3600.0,1
Soyabean,2013-10-01,3000.0,2500.0,3700.0,1
Soyabean,2013-10-03,3000.0,2500.0,3716.0,1
Soyabean,2013-10-07,3000.0,2000.0,3670.0,1
Soyabean,2013-10-08,2900.0,1500.0,3730.0,1
Soyabean,2013-10-09,3000.0,1550.0,3700.0,1
Soyabean,2013-10-10,3000.0,2000.0,3725.0,1
Soyabean,2013-10-11,3000.0,1500.0,3881.0,1
Soyabean,2013-10-15,3500.0,2500.0,3810.0,1
Soyabean,2013-10-16,3250.0,2500.0,3851.0,1
Soyabean,2013-10-17,3200.0,2500.0,3950.0,1
Soyabean,2013-10-18,3250.0,2500.0,4000.0,1
Soyabean,2013-10-19,3150.0,2500.0,4000.0,1
Soyabean,2013-10-21,3150.0,2500.0,3811.0,1
Soyabean,2013-10-22,3100.0,2500.0,4000.0,1
Soyabean,2013-10-23,3150.0,2500.0,4040.0,1
Soyabean,2013-10-24,3150.0,2263.0,4041.0,1
Soyabean,2013-10-25,3200.0,2500.0,4181.0,1
Soyabean,2013-10-26,3200.0,1500.0,4100.0,1
Soyabean,2013-10-28,3200.0,1500.0,3900.0,1
Soyabean,2013-10-29,3250.0,1500.0,3900.0,1
Soyabean,2013-10-30,3400.0,2000.0,4010.0,1
Soyabean,2013-10-31,3400.0,2500.0,4050.0,1
Soyabean,2013-11-06,3500.0,2500.0,4211.0,1
Soyabean,2013-11-07,3500.0,3000.0,4180.0,1
Soyabean,2013-11-08,3600.0,3000.0,4260.0,1
Soyabean,2013-11-09,3550.0,2500.0,4205.0,1
Soyabean,2013-11-11,3300.0,2500.0,4225.0,1
Soyabean,2013-11-12,3600.0,2500.0,4145.0,1
Soyabean,2013-11-13,3600.0,2500.0,4242.0,1
Soyabean,2013-11-14,2650.0,2600.0,4165.0,1
Soyabean,2013-11-15,3600.0,2500.0,4105.0,1
Soyabean,2013-11-16,3500.0,2625.0,4125.0,1
Soyabean,2013-11-18,3500.0,2600.0,4040.0,1
Soyabean,2013-11-19,3600.0,2600.0,4145.0,1
Soyabean,2013-11-20,3600.0,2500.0,4150.0,1
Soyabean,2013-11-21,3650.0,2600.0,4210.0,1
Soyabean,2013-11-22,3700.0,2650.0,4230.0,1
Soyabean,2013-11-23,3600.0,2500.0,4270.0,1
Soyabean,2013-11-26,3600.0,2500.0,4000.0,1
Soyabean,2013-11-27,3600.0,2700.0,4240.0,1
Soyabean,2013-11-28,3600.0,3242.0,3850.0,1
Soyabean,2013-11-29,3600.0,2500.0,4200.0,1
Soyabean,2013-11-30,3700.0,2500.0,4175.0,1
Soyabean,2013-12-03,3600.0,2500.0,4150.0,1
Soyabean,2013-12-04,3500.0,2375.0,4075.0,1
Soyabean,2013-12-05,3600.0,2550.0,4151.0,1
Soyabean,2013-12-06,3550.0,2500.0,3900.0,1
Soyabean,2013-12-07,3500.0,2500.0,3950.0,1
Soyabean,2013-12-09,3650.0,2500.0,4005.0,1
Soyabean,2013-12-10,3700.0,2790.0,4090.0,1
Soyabean,2013-12-11,3650.0,2500.0,4105.0,1
Soyabean,2013-12-12,3650.0,2570.0,4000.0,1
Soyabean,2013-12-14,3650.0,2500.0,4000.0,1
Soyabean,2013-12-16,3600.0,2300.0,3980.0,1
Soyabean,2013-12-17,3600.0,2700.0,4001.0,1
Soyabean,2013-12-18,3650.0,3000.0,4140.0,1
Soyabean,2013-12-20,3650.0,2900.0,4180.0,1
Soyabean,2013-12-21,3600.0,2500.0,4020.0,1
Soyabean,2013-12-23,3600.0,2500.0,4000.0,1
Soyabean,2013-12-24,3600.0,2800.0,4200.0,1
Soyabean,2013-12-25,3600.0,2650.0,4045.0,1
Soyabean,2013-12-26,3650.0,2800.0,4150.0,1
Soyabean,2014-01-02,3600.0,2750.0,3975.0,1
Soyabean,2014-01-03,3650.0,2700.0,4041.0,1
Soyabean,2014-01-04,3600.0,2500.0,3990.0,1
Soyabean,2014-01-06,3600.0,2560.0,3985.0,1
Soyabean,2014-01-07,3600.0,2760.0,3925.0,1
Soyabean,2014-01-08,3650.0,2550.0,4130.0,1
Soyabean,2014-01-09,3650.0,2500.0,3980.0,1
Soyabean,2014-01-10,3600.0,2500.0,3960.0,1
Soyabean,2014-01-11,3600.0,2500.0,3890.0,1
Soyabean,2014-01-13,3600.0,2560.0,3945.0,1
Soyabean,2014-01-15,3550.0,2705.0,3880.0,1
Soyabean,2014-01-16,3600.0,2600.0,3950.0,1
Soyabean,2014-01-17,3600.0,2600.0,3891.0,1
Soyabean,2014-01-18,3600.0,2750.0,3920.0,1
Soyabean,2014-01-19,3850.0,3830.0,3895.0,1
Soyabean,2014-01-28,3500.0,2700.0,3800.0,1
Soyabean,2014-01-29,3600.0,2600.0,3880.0,1
Soyabean,2014-01-31,3650.0,3030.0,3941.0,1
Soyabean,2014-02-01,3650.0,2900.0,3945.0,1
Soyabean,2014-02-03,3700.0,2700.0,3945.0,1
Soyabean,2014-02-04,3700.0,2800.0,3935.0,1
Soyabean,2014-02-05,3750.0,2500.0,4011.0,1
Soyabean,2014-02-06,3350.0,2550.0,3960.0,1
Soyabean,2014-02-07,3700.0,2700.0,3980.0,1
Soyabean,2014-02-08,3700.0,2560.0,3960.0,1
Soyabean,2014-02-10,3700.0,2750.0,3941.0,1
Soyabean,2014-02-11,3650.0,2610.0,4000.0,1
Soyabean,2014-02-12,3650.0,3000.0,3975.0,1
Soyabean,2014-02-13,3700.0,2900.0,4010.0,1
Soyabean,2014-02-14,3700.0,2800.0,4051.0,1
Soyabean,2014-02-15,3650.0,3000.0,3985.0,1
Soyabean,2014-02-17,3700.0,2800.0,4000.0,1
Soyabean,2014-02-18,3750.0,2700.0,4040.0,1
Soyabean,2014-02-19,3800.0,3000.0,4155.0,1
Soyabean,2014-02-20,3800.0,3000.0,4355.0,1
Soyabean,2014-02-21,3750.0,2800.0,4155.0,1
Soyabean,2014-02-22,3775.0,2700.0,4030.0,1
Soyabean,2014-02-24,3750.0,3000.0,4160.0,1
Soyabean,2014-02-25,3750.0,3500.0,4049.0,1
Soyabean,2014-02-26,3725.0,2800.0,4135.0,1
Soyabean,2014-02-28,3800.0,3000.0,4180.0,1
Soyabean,2014-03-03,4000.0,3000.0,4310.0,1
Soyabean,2014-03-04,3825.0,2800.0,4290.0,1
Soyabean,2014-03-05,3850.0,3000.0,4220.0,1
Soyabean,2014-03-06,3800.0,2700.0,4290.0,1
Soyabean,2014-03-07,4000.0,3000.0,4305.0,1
Soyabean,2014-03-08,4000.0,3000.0,4320.0,1
Soyabean,2014-03-10,4000.0,3000.0,4335.0,1
Soyabean,2014-03-11,4000.0,3000.0,4370.0,1
Soyabean,2014-03-12,4000.0,3000.0,4375.0,1
Soyabean,2014-03-13,3850.0,2700.0,4300.0,1
Soyabean,2014-03-14,4000.0,2500.0,4300.0,1
Soyabean,2014-03-15,3950.0,3000.0,4270.0,1
Soyabean,2014-03-18,4000.0,3000.0,4360.0,1
Soyabean,2014-03-19,4100.0,3000.0,4390.0,1
Soyabean,2014-03-20,4100.0,3000.0,4345.0,1
Soyabean,2014-03-22,4050.0,3000.0,4355.0,1
Soyabean,2014-03-25,4050.0,3000.0,4350.0,1
Soyabean,2014-03-26,4100.0,3000.0,4360.0,1
Soyabean,2014-03-27,4050.0,3000.0,4320.0,1
Soyabean,2014-03-28,4050.0,2700.0,4335.0,1
Soyabean,2014-03-29,4100.0,2800.0,4340.0,1
Soyabean,2014-04-02,4200.0,2450.0,4455.0,1
Soyabean,2014-04-03,4150.0,3000.0,4400.0,1
Soyabean,2014-04-04,4200.0,3000.0,4380.0,1
Soyabean,2014-04-05,4100.0,2405.0,4385.0,1
Soyabean,2014-04-07,4150.0,3000.0,4385.0,1
Soyabean,2014-04-09,4150.0,3000.0,4390.0,1
Soyabean,2014-04-10,4200.0,3000.0,4390.0,1
Soyabean,2014-04-11,4250.0,3000.0,4420.0,1
Soyabean,2014-04-12,4300.0,3000.0,4425.0,1
Soyabean,2014-04-16,4250.0,3000.0,4450.0,1
Soyabean,2014-04-17,4300.0,2000.0,4505.0,1
Soyabean,2014-04-19,4221.0,3000.0,4420.0,1
Soyabean,2014-04-21,4225.0,3000.0,4470.0,1
Soyabean,2014-04-22,4250.0,3250.0,4475.0,1
Soyabean,2014-04-23,4300.0,3100.0,4360.0,1
Soyabean,2014-04-25,4300.0,3000.0,4590.0,1
Soyabean,2014-04-26,4400.0,3500.0,4680.0,1
Soyabean,2014-04-28,4350.0,3100.0,4700.0,1
Soyabean,2014-05-03,4450.0,3500.0,4750.0,1
Soyabean,2014-05-05,4600.0,3100.0,4935.0,1
Soyabean,2014-05-06,4650.0,3200.0,4965.0,1
Soyabean,2014-05-07,4500.0,3500.0,5155.0,1
Soyabean,2014-05-08,4500.0,3400.0,5060.0,1
Soyabean,2014-05-09,4650.0,3300.0,5083.0,1
Soyabean,2014-05-10,4650.0,3500.0,5200.0,1
Soyabean,2014-05-12,4500.0,3400.0,5000.0,1
Soyabean,2014-05-13,4700.0,3500.0,5125.0,1
Soyabean,2014-05-14,4655.0,3800.0,4856.0,1
Soyabean,2014-05-15,4500.0,3500.0,5150.0,1
Soyabean,2014-05-16,4600.0,3349.0,4885.0,1
Soyabean,2014-05-17,4600.0,3900.0,5075.0,1
Soyabean,2014-05-19,4500.0,3000.0,4780.0,1
Soyabean,2014-05-20,4450.0,3000.0,5025.0,1
Soyabean,2014-05-21,4500.0,3200.0,5050.0,1
Soyabean,2014-05-22,4500.0,3100.0,5110.0,1
Soyabean,2014-05-23,4400.0,3000.0,5050.0,1
Soyabean,2014-05-24,4400.0,3000.0,5210.0,1
Soyabean,2014-05-26,4400.0,3000.0,5080.0,1
Soyabean,2014-05-27,4300.0,2500.0,5165.0,1
Soyabean,2014-05-29,4400.0,2700.0,4850.0,1
Soyabean,2014-05-30,4150.0,2500.0,4480.0,1
Soyabean,2014-05-31,4815.0,2500.0,4850.0,1
Soyabean,2014-06-02,4100.0,3000.0,5000.0,1
Soyabean,2014-06-03,4050.0,2500.0,5180.0,1
Soyabean,2014-06-04,4100.0,2500.0,4650.0,1
Soyabean,2014-06-05,4050.0,2500.0,4700.0,1
Soyabean,2014-06-06,4000.0,3600.0,4300.0,1
Soyabean,2014-06-07,4815.0,2500.0,4850.0,1
Soyabean,2014-06-09,4100.0,3000.0,4405.0,1
Soyabean,2014-06-10,4000.0,3000.0,4605.0,1
Soyabean,2014-06-11,4100.0,3000.0,5000.0,1
Soyabean,2014-06-12,4100.0,3000.0,4750.0,1
Soyabean,2014-06-13,4100.0,2500.0,4980.0,1
Soyabean,2014-06-14,4100.0,3000.0,4820.0,1
Soyabean,2014-06-16,4100.0,2510.0,4710.0,1
Soyabean,2014-06-17,4100.0,2500.0,4920.0,1
Soyabean,2014-06-18,3700.0,2600.0,4560.0,1
Soyabean,2014-06-19,3850.0,3000.0,4305.0,1
Soyabean,2014-06-20,3900.0,2700.0,4300.0,1
Soyabean,2014-06-21,3850.0,2605.0,4100.0,1
Soyabean,2014-06-23,3800.0,2700.0,4000.0,1
Soyabean,2014-06-24,3800.0,2500.0,4000.0,1
Soyabean,2014-06-25,3700.0,2500.0,4230.0,1
Soyabean,2014-06-26,3850.0,2550.0,4260.0,1
Soyabean,2014-06-28,4100.0,2500.0,4525.0,1
Soyabean,2014-07-01,4100.0,2500.0,4620.0,1
Soyabean,2014-07-02,3950.0,3000.0,4330.0,1
Soyabean,2014-07-03,4000.0,3000.0,4300.0,1
Soyabean,2014-07-04,4000.0,3500.0,4305.0,1
Soyabean,2014-07-05,4000.0,3000.0,4331.0,1
Soyabean,2014-07-07,4000.0,3000.0,4325.0,1
Soyabean,2014-07-08,4000.0,3000.0,4460.0,1
Soyabean,2014-07-09,4000.0,3000.0,4415.0,1
Soyabean,2014-07-10,4250.0,3000.0,4950.0,1
Soyabean,2014-07-12,4040.0,3000.0,4190.0,1
Soyabean,2014-07-14,3900.0,3000.0,4220.0,1
Soyabean,2014-07-15,3920.0,3000.0,4250.0,1
Soyabean,2014-07-16,3950.0,3000.0,4125.0,1
Soyabean,2014-07-17,3950.0,3000.0,4180.0,1
Soyabean,2014-07-18,3900.0,3500.0,4200.0,1
Soyabean,2014-07-19,4000.0,3500.0,4250.0,1
Soyabean,2014-07-21,4000.0,3000.0,4335.0,1
Soyabean,2014-07-22,4100.0,3000.0,4230.0,1
Soyabean,2014-07-23,3900.0,2950.0,4165.0,1
Soyabean,2014-07-24,3900.0,2800.0,4250.0,1
Soyabean,2014-07-31,3900.0,3000.0,4100.0,1
Soyabean,2014-08-01,3850.0,3000.0,4080.0,1
Soyabean,2014-08-02,3850.0,3500.0,4170.0,1
Soyabean,2014-08-04,3900.0,3000.0,4060.0,1
Soyabean,2014-08-05,3850.0,2800.0,4040.0,1
Soyabean,2014-08-06,3800.0,2840.0,4020.0,1
Soyabean,2014-08-07,3800.0,3000.0,3935.0,1
Soyabean,2014-08-08,3850.0,2800.0,4000.0,1
Soyabean,2014-08-09,3800.0,2500.0,3995.0,1
Soyabean,2014-08-11,3800.0,3000.0,3905.0,1
Soyabean,2014-08-13,3800.0,3000.0,3900.0,1
Soyabean,2014-08-14,3800.0,3000.0,3900.0,1
Soyabean,2014-08-20,3750.0,3000.0,3840.0,1
Soyabean,2014-08-21,3700.0,3000.0,3895.0,1
Soyabean,2014-08-22,3750.0,2700.0,3845.0,1
Soyabean,2014-08-23,3550.0,3000.0,3825.0,1
Soyabean,2014-08-26,3650.0,3000.0,3900.0,1
Soyabean,2014-08-27,3350.0,3000.0,3850.0,1
Soyabean,2014-09-01,3650.0,3000.0,3790.0,1
Soyabean,2014-09-02,3500.0,3000.0,3650.0,1
Soyabean,2014-09-03,3400.0,2800.0,3600.0,1
Soyabean,2014-09-04,3350.0,2500.0,3450.0,1
Soyabean,2014-09-05,3400.0,3000.0,3580.0,1
Soyabean,2014-09-06,3350.0,2500.0,3500.0,1
Soyabean,2014-09-08,3100.0,3000.0,3500.0,1
Soyabean,2014-09-10,3300.0,2800.0,3525.0,1
Soyabean,2014-09-11,3350.0,2800.0,3535.0,1
Soyabean,2014-09-12,3350.0,2800.0,3400.0,1
Soyabean,2014-09-13,3450.0,2600.0,3500.0,1
Soyabean,2014-09-15,3350.0,2800.0,3450.0,1
Soyabean,2014-09-16,3375.0,2500.0,3460.0,1
Soyabean,2014-09-17,3300.0,2800.0,3600.0,1
Soyabean,2014-09-19,3300.0,2800.0,3500.0,1
Soyabean,2014-09-20,3300.0,2550.0,3450.0,1
Soyabean,2014-09-22,3500.0,2600.0,3550.0,1
Soyabean,2014-09-23,3100.0,2700.0,3300.0,1
Soyabean,2014-09-26,3200.0,2500.0,3340.0,1
Soyabean,2014-09-27,3000.0,2500.0,3700.0,1
