commodity,date,sentiment_positive_mean,sentiment_neutral_mean,sentiment_negative_mean,article_count,dominant_sentiment,sentiment_dispersion
Onion,2017-09-17,0.051454950744907,0.81602809826533,0.13251692553361252,3,neutral,0.03278012992732478
Onion,2017-10-10,0.19077801331877706,0.10448822751641271,0.7047337889671326,2,negative,0.17257246747612956
Onion,2017-11-08,0.4053326547145843,0.5119235515594482,0.0827438160777092,1,neutral,0.0
Onion,2017-11-12,0.8593134880065918,0.1053257584571838,0.0353606939315795,1,positive,0.0
Onion,2017-11-13,0.11891970038414,0.8676043748855591,0.0134759619832038,1,neutral,0.0
Onion,2017-11-17,0.0246344525367021,0.0452315285801887,0.9301339983940125,1,negative,0.0
Onion,2017-11-18,0.0167971532791852,0.0324460193514823,0.9507567882537842,1,negative,0.0
Onion,2017-11-24,0.33115826826542616,0.0371370296925306,0.6317046731710434,2,positive,0.32049007434397936
Onion,2017-11-30,0.08780333151419954,0.5465061838428179,0.3656904455274343,3,neutral,0.06759006784049956
Onion,2017-12-01,0.08970393007621168,0.18998885713517663,0.7203072439879179,4,negative,0.11504429740128883
Onion,2017-12-03,0.0133456718176603,0.0185429938137531,0.9681113362312316,1,negative,0.0
Onion,2017-12-05,0.9476999640464784,0.03759690746665,0.0147030455991625,1,positive,0.0
Onion,2017-12-07,0.9351391792297364,0.0453436858952045,0.0195171236991882,1,positive,0.0
Onion,2017-12-15,0.0343632586300373,0.0181461852043867,0.9474905729293824,1,negative,0.0
Onion,2017-12-17,0.0911893099546432,0.8969339728355408,0.0118767786771059,1,neutral,0.0
Onion,2017-12-18,0.8279252052307129,0.0981396660208702,0.0739351511001586,1,positive,0.0
Onion,2017-12-21,0.095543548464775,0.8843931555747986,0.0200632736086845,1,neutral,0.0
Onion,2018-01-11,0.1729120314121246,0.8132919073104858,0.0137961013242602,1,neutral,0.0
Onion,2018-01-17,0.1491656601428985,0.6717795729637146,0.1790547519922256,1,neutral,0.0
Onion,2018-02-06,0.0211524609476327,0.032696109265089,0.9461514353752136,1,negative,0.0
Onion,2018-02-07,0.0872246623039245,0.8869330286979675,0.0258423537015914,1,neutral,0.0
Onion,2018-02-12,0.0635839477181434,0.908555269241333,0.0278608333319425,1,neutral,0.0
Onion,2018-02-27,0.0434128567576408,0.1017420440912246,0.8548451066017151,1,negative,0.0
Onion,2018-03-06,0.0327260456979274,0.0371759012341499,0.930097997188568,1,negative,0.0
Onion,2018-03-08,0.0099176177754998,0.0217375867068767,0.968344748020172,1,negative,0.0
Onion,2018-03-16,0.0344276800751686,0.9333308935165404,0.0322414562106132,1,neutral,0.0
Onion,2018-03-17,0.0602009482681751,0.1061589196324348,0.8336401581764221,1,negative,0.0
Onion,2018-03-27,0.5664944052696228,0.4174772799015045,0.0160283017903566,1,positive,0.0
Onion,2018-03-28,0.0306285768747329,0.886900782585144,0.0824706256389617,1,neutral,0.0
Onion,2018-04-20,0.0894215106964111,0.0820152387022972,0.8285632729530334,1,negative,0.0
Onion,2018-04-26,0.022285483777523,0.1212194487452507,0.8564950227737427,1,negative,0.0
Onion,2018-05-14,0.0115370703861117,0.1144795641303062,0.8739833831787109,1,negative,0.0
Onion,2018-05-19,0.0187587887048721,0.0506394952535629,0.9306017756462096,1,negative,0.0
Onion,2018-05-22,0.0253787990659475,0.0136993508785963,0.960921823978424,1,negative,0.0
Onion,2018-05-23,0.0222371909767389,0.9013710618019104,0.076391726732254,1,neutral,0.0
Onion,2018-06-03,0.20237235724925995,0.5115052834153175,0.28612236771732563,2,negative,0.06944508850574495
Onion,2018-06-05,0.0081429006531834,0.0339052155613899,0.957951843738556,1,negative,0.0
Onion,2018-06-06,0.0699798017740249,0.9158998727798462,0.0141203524544835,1,neutral,0.0
Onion,2018-06-08,0.0703276693820953,0.917056441307068,0.0126159135252237,1,neutral,0.0
Onion,2018-06-09,0.0477501712739467,0.2437734901905059,0.7084763646125793,1,negative,0.0
Onion,2018-07-05,0.0292599666863679,0.1286129802465438,0.8421270847320557,1,negative,0.0
Onion,2018-07-06,0.0231557413935661,0.0522121451795101,0.9246320724487304,1,negative,0.0
Onion,2018-07-14,0.0200261920690536,0.2456145584583282,0.7343592047691345,1,negative,0.0
Onion,2018-07-20,0.0546861216425895,0.480547696352005,0.4647662043571472,1,neutral,0.0
Onion,2018-09-16,0.1663644313812255,0.8110635280609131,0.0225720480084419,1,neutral,0.0
Onion,2018-09-25,0.02824668586254115,0.1499917544424533,0.8217615187168121,2,negative,0.0023477897047996486
Onion,2018-09-27,0.0562183000147342,0.9255449175834656,0.0182367600500583,1,neutral,0.0
Onion,2018-10-03,0.0478921011090278,0.3201832175254822,0.6319246888160706,1,negative,0.0
Onion,2018-10-09,0.4337317943572998,0.3618940711021423,0.204374149441719,1,positive,0.0
Onion,2018-10-19,0.2048252671957016,0.4065215587615967,0.3886531889438629,1,neutral,0.0
Onion,2018-10-20,0.3059203860660394,0.5872810880343119,0.1067985246578852,3,neutral,0.19516246594998615
Onion,2018-10-21,0.0750389695167541,0.8065595626831055,0.118401437997818,1,neutral,0.0
Onion,2018-10-24,0.10117485870917638,0.07039668907721837,0.8284284671147665,3,negative,0.09589500868887904
Onion,2018-10-25,0.0186655968427658,0.0163834486156702,0.9649509191513062,1,negative,0.0
Onion,2018-10-31,0.1210291162133216,0.8622880578041077,0.0166828781366348,1,neutral,0.0
Onion,2018-11-04,0.0299267023801803,0.9094288349151612,0.0606443993747234,1,neutral,0.0
Onion,2018-11-18,0.0153442518785595,0.0305037312209606,0.9541520476341248,1,negative,0.0
Onion,2018-11-23,0.0200794972479343,0.0563147701323032,0.9236057996749878,1,negative,0.0
Onion,2018-12-04,0.3160296827554703,0.2397963479161262,0.444173976778984,2,negative,0.12846378982067105
Onion,2018-12-06,0.0143621284514665,0.0288554299622774,0.9567825198173524,1,negative,0.0
Onion,2018-12-10,0.0193012710660696,0.1024214327335357,0.8782773613929749,1,negative,0.0
Onion,2018-12-14,0.035458683967590304,0.5604312047362328,0.40411002747714514,2,negative,0.000503577291965502
Onion,2018-12-16,0.1434213519096374,0.0953558087348938,0.761222779750824,1,negative,0.0
Onion,2018-12-20,0.1365053206682205,0.85201495885849,0.0114796869456768,1,neutral,0.0
Onion,2018-12-21,0.0777440890669822,0.9058387875556946,0.0164171606302261,1,neutral,0.0
Onion,2018-12-26,0.0487122610211372,0.4765076339244842,0.4747801423072815,1,neutral,0.0
Onion,2019-01-01,0.0305944755673408,0.0990913286805152,0.8703141212463379,1,negative,0.0
Onion,2019-01-12,0.0577210001647472,0.9250460267066956,0.0172329451888799,1,neutral,0.0
Onion,2019-01-17,0.08485678210854525,0.9037461876869202,0.011397054884582699,2,neutral,4.842877385224931e-08
Onion,2019-01-24,0.0707116201519966,0.6639367938041687,0.2653516232967376,1,neutral,0.0
Onion,2019-02-01,0.022388732060789996,0.049405012279748896,0.928206205368042,3,negative,3.469446951953614e-18
Onion,2019-03-02,0.4092513918876648,0.1481525301933288,0.4425960481166839,1,negative,0.0
Onion,2019-04-26,0.4826060533523559,0.2579860687255859,0.2594078481197357,1,positive,0.0
Onion,2019-05-02,0.0452875755727291,0.0851010829210281,0.869611382484436,1,negative,0.0
Onion,2019-05-06,0.0426930747926235,0.936342179775238,0.0209648087620735,1,neutral,0.0
Onion,2019-05-16,0.039467480033636,0.9393216371536256,0.0212109107524156,1,neutral,0.0
Onion,2019-06-08,0.0824594125151634,0.1141556426882743,0.8033850193023682,1,negative,0.0
Onion,2019-06-11,0.0973057448863983,0.4065046906471252,0.496189534664154,1,negative,0.0
Onion,2019-06-17,0.0822167098522186,0.2087618708610534,0.7090213894844055,1,negative,0.0
Onion,2019-07-30,0.0545240938663482,0.770444929599762,0.1750309914350509,1,neutral,0.0
Onion,2019-08-13,0.9512087106704712,0.0284248478710651,0.0203663427382707,1,positive,0.0
Onion,2019-08-15,0.9175737500190736,0.0603716261684894,0.0220545772463083,1,positive,0.0
Onion,2019-08-21,0.0197760872542858,0.0322366952896118,0.9479871988296508,1,negative,0.0
Onion,2019-08-27,0.0144240204244852,0.1676030606031417,0.8179728984832764,1,negative,0.0
Onion,2019-08-28,0.1035167351365089,0.4544622600078583,0.442020982503891,1,neutral,0.0
Onion,2019-08-31,0.0325111635029315,0.0828572735190391,0.8846316337585449,2,negative,0.0
Onion,2019-09-10,0.7617745399475098,0.1834638267755508,0.0547615960240364,1,positive,0.0
Onion,2019-09-16,0.0282982941716909,0.3938183784484863,0.5778833031654358,1,negative,0.0
Onion,2019-09-20,0.0521915536373853,0.1462433189153671,0.8015651404857635,2,negative,0.0098572801798582
Onion,2019-09-21,0.06584375118836758,0.5662058405578136,0.36795042268931866,4,neutral,0.04832590262331429
Onion,2019-09-22,0.044730108231306,0.0559084564447402,0.8993613719940186,1,negative,0.0
Onion,2019-09-23,0.0823023691773414,0.2350519547859827,0.6826456387837728,3,negative,0.01955742289941531
Onion,2019-09-24,0.04260295070707795,0.202917106449604,0.7544799447059631,2,negative,0.022401919588446645
Onion,2019-09-25,0.6797329187393188,0.2602189034223556,0.06004817876964805,2,positive,0.023240208625793457
Onion,2019-09-28,0.1540952026844024,0.0795748457312583,0.7663298845291138,1,negative,0.0
Onion,2019-09-30,0.2843919564038515,0.2727812627951304,0.4428267478942871,3,positive,0.18905948550371596
Onion,2019-10-01,0.0315152890980243,0.0375534109771251,0.9309313297271729,1,negative,0.0
Onion,2019-10-02,0.16836778819561,0.0401596166193485,0.7914726138114929,1,negative,0.0
Onion,2019-10-03,0.18821426201611755,0.24295485268036518,0.5688309123118719,3,negative,0.19656719669308353
Onion,2019-10-05,0.092591144144535,0.554459273815155,0.3529496192932129,1,neutral,0.0
Onion,2019-10-07,0.0378541629761457,0.6798410713672638,0.282304766587913,2,negative,0.0009474363178014998
Onion,2019-10-08,0.13148932531476015,0.05048763379454605,0.8180229961872101,2,negative,0.10282960161566736
Onion,2019-10-09,0.2197825461626052,0.5461222529411316,0.2340952008962631,1,neutral,0.0
Onion,2019-10-10,0.0289619117975235,0.9180790185928344,0.0529590919613838,1,neutral,0.0
Onion,2019-10-18,0.0195979755371809,0.1003875732421875,0.8800144195556641,1,negative,0.0
Onion,2019-10-19,0.0390027314424514,0.3348033130168915,0.6261939406394958,1,negative,0.0
Onion,2019-10-20,0.0207181181758642,0.0470744632184505,0.9322074055671692,1,negative,0.0
Onion,2019-10-23,0.0191436242312192,0.0424209162592887,0.9384353756904602,1,negative,0.0
Onion,2019-10-25,0.0167812928557395,0.0388475358486175,0.9443711638450624,1,negative,0.0
Onion,2019-11-01,0.8979111313819885,0.0586553625762462,0.0434335209429264,1,positive,0.0
Onion,2019-11-02,0.9244614839553832,0.0580599941313266,0.0174785517156124,1,positive,0.0
Onion,2019-11-04,0.2572134211659431,0.0564724635332822,0.68631412088871,2,negative,0.16301276534795758
Onion,2019-11-05,0.05714009590446946,0.33651501238346093,0.6063448846340179,5,negative,0.019700477579847164
Onion,2019-11-06,0.0321837399775783,0.3230810997386773,0.6447351376215616,3,negative,0.02411139932754863
Onion,2019-11-07,0.42955995071679354,0.11556038539856668,0.454879661090672,4,negative,0.41003372583360187
Onion,2019-11-08,0.09242665208876127,0.22024534083902833,0.687328040599823,4,negative,0.11438308101492041
Onion,2019-11-09,0.0615610256791114,0.3796103596687317,0.5588286519050598,1,negative,0.0
Onion,2019-11-10,0.4517289400100708,0.3845512866973877,0.1637198477983474,1,positive,0.0
Onion,2019-11-11,0.542861819267273,0.2351533323526382,0.2219848185777664,1,positive,0.0
Onion,2019-11-12,0.0207222532480955,0.8156803250312805,0.1635974049568176,1,neutral,0.0
Onion,2019-11-13,0.0325901433825492,0.0307106953114271,0.9366990923881532,1,negative,0.0
Onion,2019-11-14,0.0167970340698957,0.0252163410186767,0.9579866528511048,1,negative,0.0
Onion,2019-11-15,0.0091931503266096,0.0206616800278425,0.9701452255249025,1,negative,0.0
Onion,2019-11-18,0.3925062119960785,0.5055766105651855,0.1019171699881553,1,neutral,0.0
Onion,2019-11-19,0.0159313064068555,0.0813212767243385,0.9027474522590636,1,negative,0.0
Onion,2019-11-21,0.4393527507781982,0.0828206911683082,0.4778265357017517,1,negative,0.0
Onion,2019-11-22,0.049178686613837806,0.6429141859213511,0.30790711504717666,3,neutral,0.027151553249008416
Onion,2019-11-23,0.0534828789532184,0.8054576516151428,0.141059398651123,1,neutral,0.0
Onion,2019-11-24,0.09158568084239956,0.07700786180794235,0.831406444311142,2,negative,0.010007292032241849
Onion,2019-11-25,0.1470194905996322,0.1295338869094848,0.7234466075897217,1,negative,0.0
Onion,2019-11-26,0.30935824476182455,0.50945945084095,0.18118233978748316,2,positive,0.24760585464537146
Onion,2019-11-27,0.0910722771659493,0.29333076626062393,0.6155969550212225,3,negative,0.08982450236591111
Onion,2019-11-28,0.3024386277422309,0.36512198969721793,0.33243939951062196,5,neutral,0.29225727004966184
Onion,2019-11-29,0.1827823847532272,0.4209360107779503,0.39628162141889334,5,neutral,0.19366488929595704
Onion,2019-11-30,0.25494174752384424,0.13872948214411732,0.6063287913799286,5,negative,0.28276878448641307
Onion,2019-12-01,0.12827240396291015,0.11926813982427115,0.7524594664573669,2,negative,0.10898020397871735
Onion,2019-12-02,0.08416263076166307,0.5685945836206278,0.34724280238151545,3,neutral,0.05948846725405866
Onion,2019-12-03,0.033534917514771174,0.7755566015839577,0.1909084576182067,4,neutral,0.007866340630989932
Onion,2019-12-04,0.038154623471200404,0.3548714816570282,0.6069738566875458,2,neutral,0.020931416191160703
Onion,2019-12-05,0.1000818125903606,0.7274371186892191,0.17248106437424812,3,neutral,0.05495284653845162
Onion,2019-12-06,0.05463392566889519,0.5384192181130251,0.40694687391320866,6,neutral,0.04237863773636281
Onion,2019-12-07,0.13022869452834127,0.2304335556303461,0.6393377523248395,6,negative,0.20483553390667505
Onion,2019-12-08,0.021156843751668875,0.2604395016096532,0.7184036229737103,4,negative,0.007223065342037347
Onion,2019-12-09,0.21708652969788414,0.5304400605911558,0.2524734157222238,11,neutral,0.2886640454549866
Onion,2019-12-10,0.11602788571534407,0.5040928029588291,0.3798793244973889,14,neutral,0.2003823925234358
Onion,2019-12-11,0.09293883728484309,0.08229232043959198,0.8247688474754492,12,negative,0.20654032574951575
Onion,2019-12-12,0.1844663739514847,0.25012317796548206,0.5654104265073935,6,negative,0.230994091310239
Onion,2019-12-13,0.1096805706620216,0.225145161151886,0.6651742458343506,1,negative,0.0
Onion,2019-12-14,0.1489872578531503,0.13584585301578042,0.715166911482811,4,negative,0.15745764122087894
Onion,2019-12-15,0.22358178347349164,0.0868500508368015,0.6895681619644165,2,negative,0.12410110980272296
Onion,2019-12-16,0.2957048118114471,0.1282852739095688,0.5760099291801453,1,negative,0.0
Onion,2019-12-17,0.4294076361693442,0.048098082887008724,0.5224942718632519,4,positive,0.372816990476824
Onion,2019-12-18,0.5314922928810119,0.42592016607522964,0.04258754476904865,2,positive,0.40021306276321406
Onion,2019-12-19,0.16119491060574845,0.5081735663115978,0.33063156561305124,3,neutral,0.11083660798277165
Onion,2019-12-20,0.010130001232028,0.0205998662859201,0.9692700505256652,1,negative,0.0
Onion,2019-12-22,0.0165106989443302,0.030126167461276,0.9533631205558776,1,negative,0.0
Onion,2019-12-24,0.8289471864700317,0.152814120054245,0.0182386953383684,1,positive,0.0
Onion,2019-12-27,0.3747187256813049,0.0614414513111114,0.5638397932052612,1,negative,0.0
Onion,2019-12-28,0.0338663086295127,0.1738973706960678,0.7922362685203552,1,negative,0.0
Onion,2019-12-30,0.1820233017206192,0.8084981441497803,0.0094785410910844,1,neutral,0.0
Onion,2019-12-31,0.12149235544105368,0.2103205285966396,0.6681871215502421,3,negative,0.07398108383058297
Onion,2020-01-01,0.014571507461368951,0.0363201461732387,0.949108362197876,2,negative,0.0024956958368420505
Onion,2020-01-02,0.29010501503944397,0.5204051285982132,0.18948985636234278,2,positive,0.20130473375320437
Onion,2020-01-04,0.1688695549964904,0.0184848308563232,0.812645673751831,1,negative,0.0
Onion,2020-01-05,0.08745761836568511,0.5271774940192699,0.3853648571918408,3,neutral,0.05788730497051057
Onion,2020-01-06,0.0273781772702932,0.2108697742223739,0.7617520093917847,1,negative,0.0
Onion,2020-01-11,0.0093229049816727,0.0214664507657289,0.9692106246948242,1,negative,0.0
Onion,2020-01-15,0.0464176200330257,0.1046049445867538,0.8489773869514465,1,negative,0.0
Onion,2020-01-16,0.0260307230055332,0.4249001443386078,0.5490691661834717,1,negative,0.0
Onion,2020-01-17,0.0329549647867679,0.0533767789602279,0.9136683344841005,1,negative,0.0
Onion,2020-01-22,0.0109796253964304,0.0306431390345096,0.958377242088318,1,negative,0.0
Onion,2020-01-25,0.2425864338874817,0.0500739179551601,0.7073396444320679,1,negative,0.0
Onion,2020-01-28,0.026357989758253,0.0119143091142177,0.9617276787757874,1,negative,0.0
Onion,2020-02-01,0.19663650915026665,0.1270216391421854,0.6763418465852736,2,negative,0.16322799399495125
Onion,2020-02-02,0.0627531260251998,0.7573822140693665,0.1798646748065948,1,neutral,0.0
Onion,2020-02-06,0.5375412106513977,0.1402081698179245,0.3222506046295166,1,positive,0.0
Onion,2020-02-08,0.2238988578319549,0.2102450281381607,0.5658560991287231,1,negative,0.0
Onion,2020-02-11,0.031450729817152,0.1643552929162979,0.8041940331459045,1,negative,0.0
Onion,2020-02-12,0.4059343952685594,0.1050372496247291,0.48902835417538876,2,positive,0.39641916565597063
Onion,2020-02-17,0.2822674512863159,0.5063108205795288,0.2114217430353164,1,neutral,0.0
Onion,2020-02-29,0.6372590661048889,0.3052846789360046,0.0574563108384609,1,positive,0.0
Onion,2020-03-03,0.012290883809328,0.14056196808815,0.8471471071243286,1,negative,0.0
Onion,2020-03-04,0.0353506729006767,0.0385541543364524,0.926095187664032,1,negative,0.0
Onion,2020-03-06,0.0223837234079837,0.0547414496541023,0.922874927520752,1,negative,0.0
Onion,2020-03-09,0.0860319435596466,0.8962520360946655,0.0177160389721393,1,neutral,0.0
Onion,2020-03-11,0.1598698049783706,0.8175458908081055,0.0225842632353305,1,neutral,0.0
Onion,2020-03-13,0.0777516588568687,0.763178288936615,0.1590700298547744,1,neutral,0.0
Onion,2020-03-16,0.0095678465440869,0.0163281969726085,0.9741039276123048,1,negative,0.0
Onion,2020-03-17,0.0320949964225292,0.0801104679703712,0.887794554233551,1,negative,0.0
Onion,2020-03-19,0.0080784289166331,0.0251513496041297,0.9667701721191406,1,negative,0.0
Onion,2020-03-31,0.0231026811525225,0.38495405018329615,0.591943234205246,2,negative,0.004988652653992199
Onion,2020-04-01,0.01520398398861285,0.1022456875070929,0.8825503587722778,2,negative,0.006049104500561951
Onion,2020-04-02,0.0271044615656137,0.0932699888944625,0.8796254396438599,1,negative,0.0
Onion,2020-04-07,0.03470832388848065,0.06266060844063755,0.9026311039924622,2,negative,0.01346317399293185
Onion,2020-04-09,0.0188908763229846,0.1227430403232574,0.8583661317825317,1,negative,0.0
Onion,2020-04-16,0.0105330422520637,0.0227291733026504,0.9667378067970276,1,negative,0.0
Onion,2020-04-17,0.0101238097995519,0.0315065756440162,0.9583695530891418,1,negative,0.0
Onion,2020-04-21,0.00977882463485,0.0621830075979232,0.9280381202697754,1,negative,0.0
Onion,2020-04-27,0.0455107241868972,0.9219292998313904,0.0325599908828735,1,neutral,0.0
Onion,2020-04-28,0.0220887567847967,0.0863929837942123,0.891518235206604,1,negative,0.0
Onion,2020-05-02,0.031958095729351,0.3266215920448303,0.6414202451705933,1,negative,0.0
Onion,2020-05-11,0.022471172735095,0.0382369272410869,0.9392919540405272,1,negative,0.0
Onion,2020-05-14,0.0171453338116407,0.0710329711437225,0.9118216633796692,1,negative,0.0
Onion,2020-05-15,0.0131548540666699,0.0791978538036346,0.9076473116874696,1,negative,0.0
Onion,2020-05-16,0.0555347613990306,0.9191953539848328,0.0252698808908462,1,neutral,0.0
Onion,2020-05-19,0.0157275348901748,0.0235694348812103,0.9607030153274536,1,negative,0.0
Onion,2020-05-21,0.0327404551208019,0.0452302023768425,0.9220293164253236,1,negative,0.0
Onion,2020-05-28,0.0142529867589473,0.0180227849632501,0.9677243232727052,1,negative,0.0
Onion,2020-06-09,0.0189044587314128,0.0447390899062156,0.936356484889984,1,negative,0.0
Onion,2020-06-10,0.0492271333932876,0.0729124471545219,0.877860426902771,1,negative,0.0
Onion,2020-06-12,0.0538293235003948,0.8925303220748901,0.0536402910947799,1,neutral,0.0
Onion,2020-07-08,0.4739505648612976,0.482659250497818,0.0433902032673358,1,neutral,0.0
Onion,2020-07-29,0.0238943006843328,0.2788153886795044,0.6972902417182922,1,negative,0.0
Onion,2020-08-11,0.1913261860609054,0.1493883430957794,0.6592854261398315,1,negative,0.0
Onion,2020-08-14,0.3844959735870361,0.0392702519893646,0.5762337446212769,1,negative,0.0
Onion,2020-08-18,0.0420428253710269,0.9355795383453368,0.0223776400089263,1,neutral,0.0
Onion,2020-08-19,0.2150836437940597,0.1813892722129821,0.6035270690917969,1,negative,0.0
Onion,2020-08-20,0.0192851014435291,0.027928065508604,0.9527867436408995,1,negative,0.0
Onion,2020-08-24,0.0184835437685251,0.0346123613417148,0.946904182434082,1,negative,0.0
Onion,2020-08-25,0.0120026618242263,0.018282763659954,0.9697145819664,1,negative,0.0
Onion,2020-09-01,0.1193141788244247,0.159477025270462,0.7212088108062744,1,negative,0.0
Onion,2020-09-05,0.4493066668510437,0.0736705139279365,0.4770229160785675,1,negative,0.0
Onion,2020-09-10,0.03480857983231543,0.05443235952407115,0.9107591062784195,4,negative,0.005922495823532676
Onion,2020-09-16,0.0724045112729072,0.8610039353370667,0.0665915757417678,1,neutral,0.0
Onion,2020-09-18,0.20144657511264086,0.28978444263339037,0.5087689720094204,2,negative,0.18004231434315446
Onion,2020-09-19,0.0170793533325195,0.213557556271553,0.7693629860877991,1,negative,0.0
Onion,2020-09-20,0.3999609425663948,0.5086735039949417,0.09136555343866345,2,positive,0.2082307264208794
Onion,2020-09-22,0.1001083999872207,0.8268783688545227,0.0730132833123207,1,neutral,0.0
Onion,2020-09-23,0.9321759939193726,0.0382507741451263,0.029573168605566,1,positive,0.0
Onion,2020-09-26,0.1405161277701457,0.4113732725381851,0.4481105829278628,3,neutral,0.1601984734718149
Onion,2020-09-28,0.4099555611610412,0.1342419683933258,0.4558024704456329,1,negative,0.0
Onion,2020-09-29,0.1391089111566543,0.769626796245575,0.0912643149495124,1,neutral,0.0
Onion,2020-10-13,0.8583930134773254,0.1139201447367668,0.0276868157088756,1,positive,0.0
Onion,2020-10-15,0.3075529159978032,0.5200264230370522,0.17242066934704778,2,positive,0.28291113954037433
Onion,2020-10-16,0.0463348776102066,0.1515014022588729,0.8021637201309204,1,negative,0.0
Onion,2020-10-20,0.5659152418375015,0.08327786251902575,0.3508068695664406,2,negative,0.31305234134197235
Onion,2020-10-21,0.03282190610965086,0.32231660249332583,0.64486151561141,3,negative,0.021016481074956087
Onion,2020-10-22,0.024216237291693636,0.07346956953406328,0.9023141980171203,5,negative,0.008024791747883123
Onion,2020-10-23,0.19482243508100505,0.1987027265131473,0.6064748436212539,5,negative,0.16417218614679827
Onion,2020-10-24,0.530517503619194,0.09483588300645346,0.37464662641286844,2,positive,0.280977264046669
Onion,2020-10-25,0.5953718423843384,0.3806772828102112,0.0239508021622896,1,positive,0.0
Onion,2020-10-26,0.2867425084114074,0.0700140818953514,0.6432434320449829,1,negative,0.0
Onion,2020-10-28,0.0297877816483378,0.3965165540575981,0.5736956298351288,2,neutral,0.019671686924994
Onion,2020-10-29,0.06524029498298957,0.47665324124197167,0.45810647619267303,3,neutral,0.012746000326388186
Onion,2020-10-30,0.0346772745251655,0.9076850712299347,0.057637650519609396,2,neutral,0.004640039056539501
Onion,2020-10-31,0.28711958229541773,0.6818536520004272,0.0310268038883805,2,neutral,0.19428907334804535
Onion,2020-11-02,0.0420617014169693,0.2221758216619491,0.7357624769210815,1,negative,0.0
Onion,2020-11-04,0.05240859432766829,0.6068097210178772,0.34078169365723926,3,neutral,0.030818464554509224
Onion,2020-11-05,0.0387418577447533,0.4798368960618972,0.4814212769269942,2,negative,0.0220636194571853
Onion,2020-11-06,0.04338399507105345,0.8451301157474518,0.11148593761026855,2,neutral,0.0012742746621370524
Onion,2020-11-10,0.0140318172052502,0.0409930124878883,0.944975197315216,1,negative,0.0
Onion,2020-11-12,0.0105625158175826,0.0335833318531513,0.9558541774749756,1,negative,0.0
Onion,2020-11-13,0.1356024146080017,0.8472886085510254,0.0171089321374893,1,neutral,0.0
Onion,2020-11-22,0.0925663486123085,0.8696597814559937,0.0377738028764724,1,neutral,0.0
Onion,2020-11-26,0.0274787489324808,0.1360569149255752,0.8364643454551697,1,negative,0.0
Onion,2020-11-28,0.0307960417121648,0.279377818107605,0.6898261308670044,1,negative,0.0
Onion,2020-12-01,0.123207539319992,0.0323780253529548,0.8444144129753113,1,negative,0.0
Onion,2020-12-05,0.0940692275762558,0.0887951627373695,0.8171356320381165,1,negative,0.0
Onion,2020-12-06,0.0499989725649356,0.922825276851654,0.0271757449954748,1,neutral,0.0
Onion,2020-12-08,0.1173335462808609,0.2389879524707794,0.6436784267425537,1,negative,0.0
Onion,2020-12-10,0.1736986537774404,0.1363113913685083,0.689989964167277,3,negative,0.2007988011456485
Onion,2020-12-15,0.0363253280520439,0.0514353103935718,0.9122393131256104,1,negative,0.0
Onion,2020-12-17,0.8067967891693115,0.1298467516899109,0.0633564814925193,1,positive,0.0
Onion,2020-12-18,0.0594998635351657,0.7725837826728821,0.1679163724184036,1,neutral,0.0
Onion,2020-12-24,0.7311415076255798,0.1931302845478058,0.0757282078266143,1,positive,0.0
Onion,2020-12-31,0.0581861697137355,0.8860792517662048,0.0557345822453498,1,neutral,0.0
Onion,2021-01-15,0.1191085940226912,0.3790694586932659,0.5018219649791718,2,neutral,0.0921349758282304
Onion,2021-01-20,0.823296308517456,0.1685454249382019,0.0081582460552454,1,positive,0.0
Onion,2021-01-21,0.007685073185712,0.0232946220785379,0.9690203070640564,1,negative,0.0
Onion,2021-02-01,0.0155228786170482,0.071809634566307,0.9126675128936768,1,negative,0.0
Onion,2021-02-03,0.1137355789542198,0.1538140028715133,0.7324504256248474,1,negative,0.0
Onion,2021-02-11,0.0437216833233833,0.0329988524317741,0.923279345035553,1,negative,0.0
Onion,2021-02-14,0.9389431476593018,0.0294456481933593,0.0316112078726291,1,positive,0.0
Onion,2021-02-15,0.0091502787545323,0.0215636994689703,0.96928608417511,1,negative,0.0
Onion,2021-02-21,0.4954605996608734,0.061533523723482995,0.44300589710474014,2,positive,0.36100342869758606
Onion,2021-02-24,0.0357269458472728,0.0209804754704237,0.9432926177978516,1,negative,0.0
Onion,2021-02-25,0.362567943520844,0.19932805746793744,0.4381039920262992,2,negative,0.34465064387768507
Onion,2021-03-06,0.18002695450559253,0.02395907975733275,0.7960140407085419,2,negative,0.17066475143656135
Onion,2021-03-17,0.0081143798306584,0.0192584823817014,0.9726271629333496,1,negative,0.0
Onion,2021-03-20,0.0367398858070373,0.9422850608825684,0.0209750737994909,1,neutral,0.0
Onion,2021-04-02,0.02397371083498,0.9424273371696472,0.0335989221930503,1,neutral,0.0
Onion,2021-04-07,0.0125747434794902,0.0399480499327182,0.9474772214889526,1,negative,0.0
Onion,2021-04-21,0.0104641774669289,0.0234295278787612,0.9661063551902772,1,negative,0.0
Onion,2021-05-04,0.0198358073830604,0.928631603717804,0.0515325702726841,1,neutral,0.0
Onion,2021-05-19,0.0318608433008194,0.0142952539026737,0.953843891620636,1,negative,0.0
Onion,2021-05-21,0.0375450095161795,0.11631457135081286,0.846140444278717,2,negative,0.0180646004155278
Onion,2021-06-07,0.0916967093944549,0.0235579740256071,0.8847452998161316,1,negative,0.0
