commodity,date,price,min_price,max_price,n_varieties_reported,sentiment_positive_mean,sentiment_neutral_mean,sentiment_negative_mean,article_count,dominant_sentiment,sentiment_dispersion,has_news,lag_1_price,pct_change_1d,pct_change_3d,rolling_mean_3d,rolling_std_3d,rolling_mean_7d,rolling_std_7d,momentum_7d,intraday_price_range
Soyabean,2018-10-22,3000.0,2500.0,3155.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,-3.2258064516129004,-3.2258064516129004,3066.6666666666665,57.73502691896251,3057.1428571428573,53.452248382484996,-57.14285714285734,655.0
Soyabean,2018-10-23,3100.0,2500.0,3265.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3000.0,3.3333333333333437,0.0,3066.6666666666665,57.73502691896251,3071.4285714285716,48.79500364742671,28.57142857142844,765.0
Soyabean,2018-10-24,3100.0,2500.0,3220.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,0.0,0.0,3066.6666666666665,57.73502691896251,3085.714285714286,37.796447300922736,14.28571428571422,720.0
Soyabean,2018-10-25,3000.0,2500.0,3180.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,-3.2258064516129004,0.0,3066.6666666666665,57.73502691896251,3071.4285714285716,48.79500364742671,-71.42857142857156,680.0
Soyabean,2018-10-26,3050.0,2500.0,3180.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3000.0,1.6666666666666607,-1.6129032258064502,3050.0,49.999999999999886,3064.285714285714,47.55948656056719,-14.28571428571422,680.0
Soyabean,2018-10-27,3050.0,2500.0,3180.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3050.0,0.0,-1.6129032258064502,3033.3333333333335,28.86751345948106,3057.1428571428573,44.98677054212206,-7.142857142857338,680.0
Soyabean,2018-10-29,3050.0,2500.0,3160.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3050.0,0.0,1.6666666666666607,3050.0,0.0,3050.0,40.82482904638666,0.0,660.0
Soyabean,2018-10-30,3100.0,2500.0,3215.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3050.0,1.6393442622950838,1.6393442622950838,3066.6666666666665,28.867513459481355,3064.285714285714,37.796447300922715,35.71428571428578,715.0
Soyabean,2018-10-31,3100.0,2500.0,3255.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,0.0,1.6393442622950838,3083.3333333333335,28.867513459481355,3064.285714285714,37.796447300922715,35.71428571428578,755.0
Soyabean,2018-11-01,3050.0,2500.0,3180.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,-1.6129032258064502,0.0,3083.3333333333335,28.867513459481355,3057.1428571428573,34.50327796711792,-7.142857142857338,680.0
Soyabean,2018-11-02,3100.0,2500.0,3230.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3050.0,1.6393442622950838,0.0,3083.3333333333335,28.867513459481355,3071.4285714285716,26.726124191242043,28.57142857142844,730.0
Soyabean,2018-11-03,3150.0,2500.0,3250.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,1.6129032258064502,1.6129032258064502,3100.0,50.00000000000006,3085.714285714286,37.79644730092197,64.28571428571422,750.0
Soyabean,2018-11-10,3100.0,2500.0,4141.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3150.0,-1.5873015873015928,1.6393442622950838,3116.6666666666665,28.86751345948135,3092.8571428571427,34.50327796711664,7.142857142857338,1641.0
Soyabean,2018-11-12,3100.0,2500.0,3295.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,0.0,0.0,3116.6666666666665,28.86751345948135,3100.0,28.867513459479667,0.0,795.0
Soyabean,2018-11-13,3200.0,2500.0,3360.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3100.0,3.2258064516129004,1.5873015873015817,3133.3333333333335,57.73502691896251,3114.285714285714,47.559486560565524,85.71428571428578,860.0
Soyabean,2018-11-14,3200.0,2500.0,3320.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,0.0,3.2258064516129004,3166.6666666666665,57.73502691896251,3128.5714285714284,56.69467095138225,71.42857142857156,820.0
Soyabean,2018-11-15,3200.0,2500.0,3350.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,0.0,3.2258064516129004,3200.0,0.0,3150.0,49.99999999999703,50.0,850.0
Soyabean,2018-11-16,3200.0,2500.0,3380.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,0.0,0.0,3200.0,0.0,3164.285714285714,47.559486560563364,35.71428571428578,880.0
Soyabean,2018-11-17,3200.0,2500.0,3370.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,0.0,0.0,3200.0,0.0,3171.4285714285716,48.79500364742271,28.57142857142844,870.0
Soyabean,2018-11-19,3200.0,2500.0,3345.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,0.0,0.0,3200.0,0.0,3185.714285714286,37.79644730091673,14.28571428571422,845.0
Soyabean,2018-11-20,3250.0,2500.0,3405.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,1.5625,1.5625,3216.6666666666665,28.867513459481355,3207.1428571428573,18.89822365046132,42.85714285714266,905.0
Soyabean,2018-11-21,3200.0,2500.0,3375.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,-1.538461538461533,0.0,3216.6666666666665,28.867513459481355,3207.1428571428573,18.89822365046132,-7.142857142857338,875.0
Soyabean,2018-11-22,3240.0,2500.0,3370.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,1.2499999999999956,1.2499999999999956,3230.0,26.457513110646012,3212.8571428571427,22.146697055682733,27.142857142857338,870.0
Soyabean,2018-11-23,3200.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3240.0,-1.2345679012345734,-1.538461538461533,3213.3333333333335,23.094010767585186,3212.8571428571427,22.146697055682733,-12.857142857142662,890.0
Soyabean,2018-11-24,3250.0,2500.0,3430.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,1.5625,1.5625,3230.0,26.457513110646012,3220.0,25.166114784235617,30.0,930.0
Soyabean,2018-11-30,3300.0,2500.0,3405.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,1.538461538461533,1.85185185185186,3250.0,50.00000000000006,3234.285714285714,37.352886036263236,65.71428571428578,905.0
Soyabean,2018-12-01,3250.0,2500.0,3420.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3300.0,-1.5151515151515138,1.5625,3266.6666666666665,28.86751345948135,3241.4285714285716,34.3649877193685,8.571428571428442,920.0
Soyabean,2018-12-03,3280.0,2500.0,3410.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.9230769230769154,0.9230769230769154,3276.6666666666665,25.166114784235948,3245.714285714286,37.35288603626302,34.28571428571422,910.0
Soyabean,2018-12-04,3250.0,2500.0,3345.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3280.0,-0.9146341463414642,-1.5151515151515138,3260.0,17.320508075688863,3252.8571428571427,31.4718316987768,-2.8571428571426623,845.0
Soyabean,2018-12-05,3250.0,2500.0,3395.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.0,3260.0,17.320508075688863,3254.285714285714,31.014589500825277,-4.285714285714221,895.0
Soyabean,2018-12-06,3200.0,2500.0,3430.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,-1.538461538461533,-2.4390243902439046,3233.3333333333335,28.867513459481355,3254.285714285714,31.014589500825277,-54.28571428571422,930.0
Soyabean,2018-12-08,3260.0,2500.0,3350.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3200.0,1.8750000000000044,0.3076923076922977,3236.6666666666665,32.14550253664331,3255.714285714286,31.01458950082523,4.285714285714221,850.0
Soyabean,2018-12-10,3270.0,2500.0,3355.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3260.0,0.30674846625766694,0.6153846153846176,3243.3333333333335,37.859388972001874,3251.4285714285716,25.448360411213006,18.57142857142844,855.0
Soyabean,2018-12-11,3220.0,2500.0,3380.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3270.0,-1.5290519877675823,0.6250000000000089,3250.0,26.457513110645884,3247.1428571428573,28.115408417381154,-27.142857142857338,880.0
Soyabean,2018-12-12,3270.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3220.0,1.552795031055898,0.30674846625766694,3253.3333333333335,28.867513459481234,3245.714285714286,26.367367999822356,24.28571428571422,890.0
Soyabean,2018-12-13,3250.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3270.0,-0.6116207951070374,-0.6116207951070374,3246.6666666666665,25.166114784235816,3245.714285714286,26.367367999822356,4.285714285714221,890.0
Soyabean,2018-12-14,3250.0,2500.0,3380.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.9316770186335477,3256.6666666666665,11.54700538379258,3245.714285714286,26.367367999822356,4.285714285714221,880.0
Soyabean,2018-12-15,3250.0,2500.0,3370.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,-0.6116207951070374,3250.0,0.0,3252.8571428571427,17.04336206492532,-2.8571428571426623,870.0
Soyabean,2018-12-17,3275.0,2500.0,3410.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.7692307692307665,0.7692307692307665,3258.3333333333335,14.433756729740578,3255.0,18.92969448599939,20.0,910.0
Soyabean,2018-12-18,3250.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3275.0,-0.7633587786259555,0.0,3258.3333333333335,14.433756729740578,3252.1428571428573,17.761649430053946,-2.1428571428573377,890.0
Soyabean,2018-12-19,3270.0,2500.0,3405.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.6153846153846176,0.6153846153846176,3265.0,13.228756555322846,3259.285714285714,11.700630833622006,10.71428571428578,905.0
Soyabean,2018-12-20,3350.0,2500.0,3435.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3270.0,2.4464831804281273,2.2900763358778553,3290.0,52.91502622129179,3270.714285714286,36.56370826249308,79.28571428571422,935.0
Soyabean,2018-12-21,3320.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3350.0,-0.8955223880596996,2.1538461538461506,3313.3333333333335,40.41451884327376,3280.714285714286,39.4153704609175,39.28571428571422,890.0
Soyabean,2018-12-22,3300.0,2500.0,3400.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3320.0,-0.6024096385542133,0.917431192660545,3323.3333333333335,25.166114784235717,3287.8571428571427,37.40066207715394,12.142857142857338,900.0
Soyabean,2018-12-24,3340.0,2500.0,3400.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3300.0,1.21212121212122,-0.29850746268657025,3320.0,19.999999999999932,3300.714285714286,37.6860464262043,39.28571428571422,900.0
Soyabean,2018-12-25,3300.0,2500.0,3370.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3340.0,-1.19760479041916,-0.6024096385542133,3313.3333333333335,23.094010767585004,3304.285714285714,35.989416433696526,-4.285714285714221,870.0
Soyabean,2018-12-26,3270.0,2500.0,3365.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3300.0,-0.9090909090909038,-0.9090909090909038,3303.3333333333335,35.118845842842475,3307.1428571428573,31.47183169877661,-37.14285714285734,865.0
Soyabean,2018-12-27,3280.0,2500.0,3380.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3270.0,0.3058103975535076,-1.7964071856287456,3283.3333333333335,15.27525231651965,3308.5714285714284,29.680841985232032,-28.57142857142844,880.0
Soyabean,2018-12-28,3250.0,2500.0,3345.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3280.0,-0.9146341463414642,-1.5151515151515138,3266.6666666666665,15.27525231651965,3294.285714285714,30.472470011001015,-44.28571428571422,845.0
Soyabean,2018-12-29,3250.0,2500.0,3355.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,-0.6116207951070374,3260.0,17.320508075688924,3284.285714285714,32.07134902948979,-34.28571428571422,855.0
Soyabean,2018-12-31,3250.0,2500.0,3365.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,-0.9146341463414642,3250.0,0.0,3277.1428571428573,33.523268393899905,-27.142857142857338,865.0
Soyabean,2019-01-01,3250.0,2500.0,3350.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.0,3250.0,0.0,3264.285714285714,19.880595947758064,-14.28571428571422,850.0
Soyabean,2019-01-02,3250.0,2500.0,3350.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.0,3250.0,0.0,3257.1428571428573,12.535663410556827,-7.142857142857338,850.0
Soyabean,2019-01-03,3250.0,2500.0,3385.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.0,3250.0,0.0,3254.285714285714,11.338934190273012,-4.285714285714221,885.0
Soyabean,2019-01-04,3250.0,2500.0,3375.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,0.0,0.0,3250.0,0.0,3250.0,0.0,0.0,875.0
Soyabean,2019-01-07,3290.0,3290.0,3325.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3250.0,1.2307692307692353,1.2307692307692353,3263.3333333333335,23.094010767584965,3255.714285714286,15.118578920369075,34.28571428571422,35.0
Soyabean,2019-01-08,3300.0,2500.0,3390.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3290.0,0.3039513677811634,1.538461538461533,3280.0,26.45751311064582,3262.8571428571427,22.146697055682726,37.14285714285734,890.0
Soyabean,2019-01-09,3345.0,2500.0,3475.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3300.0,1.3636363636363669,2.923076923076917,3311.6666666666665,29.297326385411562,3276.4285714285716,37.04887376991409,68.57142857142844,975.0
Soyabean,2019-01-10,3385.0,2500.0,3500.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3345.0,1.195814648729443,2.8875379939209633,3343.3333333333335,42.52450274057688,3295.714285714286,52.791142835751515,89.28571428571422,1000.0
Soyabean,2019-01-11,3330.0,2500.0,3480.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3385.0,-1.6248153618906969,0.9090909090909038,3353.3333333333335,28.431203515386542,3307.1428571428573,49.82110854991887,22.857142857142662,980.0
Soyabean,2019-01-12,3350.0,2500.0,3480.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3330.0,0.6006006006006093,0.1494768310911887,3355.0,27.83882181415,3321.4285714285716,44.787859749627486,28.57142857142844,980.0
Soyabean,2019-01-15,3470.0,2500.0,3605.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3350.0,3.5820895522387985,2.5110782865583436,3383.3333333333335,75.71877794400353,3352.8571428571427,60.6806629589916,117.14285714285734,1105.0
Soyabean,2019-01-16,3440.0,2500.0,3580.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3470.0,-0.8645533141210415,3.3033033033033066,3420.0,62.4499799839838,3374.285714285714,61.266397222060306,65.71428571428578,1080.0
Soyabean,2019-01-17,3500.0,2500.0,3650.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3440.0,1.744186046511631,4.477611940298498,3470.0,29.99999999999962,3402.8571428571427,67.19729302937746,97.14285714285734,1150.0
Soyabean,2019-01-18,3600.0,2500.0,3700.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3500.0,2.857142857142847,3.746397694524495,3513.3333333333335,80.82903768654741,3439.285714285714,94.2703811486119,160.71428571428578,1200.0
Soyabean,2019-01-19,3625.0,2500.0,3745.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.694444444444442,5.3779069767441845,3575.0,66.14378277661444,3473.5714285714284,113.0160123505462,151.42857142857156,1245.0
Soyabean,2019-01-21,3700.0,2500.0,3825.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3625.0,2.0689655172413834,5.714285714285716,3641.6666666666665,52.04164998665298,3526.4285714285716,120.92402179723746,173.57142857142844,1325.0
Soyabean,2019-01-22,3700.0,2500.0,3830.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,2.777777777777768,3675.0,43.30127018922158,3576.4285714285716,107.4210673670922,123.57142857142844,1330.0
Soyabean,2019-01-24,3650.0,2500.0,3810.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,-1.3513513513513487,0.6896551724137945,3683.3333333333335,28.867513459481355,3602.1428571428573,98.90471605106839,47.85714285714266,1310.0
Soyabean,2019-01-25,3700.0,2500.0,3855.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,1.3698630136986356,0.0,3683.3333333333335,28.867513459481355,3639.285714285714,73.3955363895129,60.71428571428578,1355.0
Soyabean,2019-01-28,3750.0,2500.0,3920.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,1.3513513513513598,1.3513513513513598,3700.0,50.00000000000006,3675.0,52.04164998664834,75.0,1420.0
Soyabean,2019-01-29,3800.0,2500.0,3975.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3750.0,1.333333333333342,4.109589041095885,3750.0,50.00000000000006,3703.5714285714284,58.50315416811708,96.42857142857156,1475.0
Soyabean,2019-01-30,3800.0,2500.0,3900.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3800.0,0.0,2.7027027027026973,3783.3333333333335,28.86751345948135,3728.5714285714284,56.69467095137866,71.42857142857156,1400.0
Soyabean,2019-01-31,3800.0,2500.0,3935.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3800.0,0.0,1.333333333333342,3800.0,0.0,3742.8571428571427,60.749289629390304,57.14285714285734,1435.0
Soyabean,2019-02-02,3750.0,2500.0,3910.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3800.0,-1.3157894736842146,-1.3157894736842146,3783.3333333333335,28.867513459481355,3750.0,57.735026918956905,0.0,1410.0
Soyabean,2019-02-05,3750.0,2500.0,3875.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3750.0,0.0,-1.3157894736842146,3766.6666666666665,28.867513459481355,3764.285714285714,37.79644730091363,-14.28571428571422,1375.0
Soyabean,2019-02-06,3750.0,2500.0,3800.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3750.0,0.0,-1.3157894736842146,3750.0,0.0,3771.4285714285716,26.726124191229303,-21.42857142857156,1300.0
Soyabean,2019-02-08,3700.0,2500.0,3835.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3750.0,-1.3333333333333308,-1.3333333333333308,3733.3333333333335,28.867513459481355,3764.285714285714,37.79644730091363,-64.28571428571422,1335.0
Soyabean,2019-02-09,3700.0,2500.0,3830.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,-1.3333333333333308,3716.6666666666665,28.867513459481355,3750.0,40.82482904637825,-50.0,1330.0
Soyabean,2019-02-11,3700.0,2500.0,3810.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,-1.3333333333333308,3700.0,0.0,3735.714285714286,37.79644730091446,-35.71428571428578,1310.0
Soyabean,2019-02-12,3650.0,2500.0,3765.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,-1.3513513513513487,-1.3513513513513487,3683.3333333333335,28.867513459481355,3714.285714285714,37.79644730091502,-64.28571428571422,1265.0
Soyabean,2019-02-13,3700.0,2500.0,3815.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,1.3698630136986356,0.0,3683.3333333333335,28.867513459481355,3707.1428571428573,34.50327796710949,-7.142857142857338,1315.0
Soyabean,2019-02-14,3700.0,2500.0,3830.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,0.0,3683.3333333333335,28.867513459481355,3700.0,28.86751345947179,0.0,1330.0
Soyabean,2019-02-15,3750.0,2500.0,3840.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,1.3513513513513598,2.7397260273972712,3716.6666666666665,28.867513459481355,3700.0,28.86751345947179,50.0,1340.0
Soyabean,2019-02-16,3650.0,2500.0,3780.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3750.0,-2.6666666666666616,-1.3513513513513487,3700.0,50.00000000000006,3692.8571428571427,34.50327796711015,-42.85714285714266,1280.0
Soyabean,2019-02-18,3700.0,2500.0,3790.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,1.3698630136986356,0.0,3700.0,50.00000000000006,3692.8571428571427,34.50327796711015,7.142857142857338,1290.0
Soyabean,2019-02-19,3700.0,2500.0,3830.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,-1.3333333333333308,3683.3333333333335,28.86751345948135,3692.8571428571427,34.50327796711015,7.142857142857338,1330.0
Soyabean,2019-02-20,3700.0,2500.0,3835.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,1.3698630136986356,3700.0,0.0,3700.0,28.86751345947179,0.0,1335.0
Soyabean,2019-02-21,3700.0,2500.0,3830.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,0.0,3700.0,0.0,3700.0,28.86751345947179,0.0,1330.0
Soyabean,2019-02-22,3700.0,2500.0,3795.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,0.0,3700.0,0.0,3700.0,28.86751345947179,0.0,1295.0
Soyabean,2019-02-23,3650.0,2500.0,3770.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,-1.3513513513513487,-1.3513513513513487,3683.3333333333335,28.867513459481355,3685.714285714286,24.397501823703053,-35.71428571428578,1270.0
Soyabean,2019-02-25,3670.0,2500.0,3780.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,0.5479452054794498,-0.8108108108108136,3673.3333333333335,25.16611478423595,3688.5714285714284,20.354009783951728,-18.57142857142844,1280.0
Soyabean,2019-02-26,3650.0,2500.0,3745.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3670.0,-0.544959128065392,-1.3513513513513487,3656.6666666666665,11.547005383792877,3681.4285714285716,24.10295378064454,-31.42857142857156,1245.0
Soyabean,2019-02-27,3500.0,2500.0,3685.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,-4.109589041095896,-4.109589041095896,3606.6666666666665,92.91573243177568,3652.8571428571427,71.11359122658916,-152.85714285714266,1185.0
Soyabean,2019-02-28,3500.0,2500.0,3650.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3500.0,0.0,-4.63215258855586,3550.0,86.6025403784438,3624.285714285714,87.34169352932791,-124.28571428571422,1150.0
Soyabean,2019-03-01,3500.0,2500.0,3655.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3500.0,0.0,-4.109589041095896,3500.0,0.0,3595.714285714286,91.07819769427682,-95.71428571428578,1155.0
Soyabean,2019-03-02,3500.0,2500.0,3665.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3500.0,0.0,0.0,3500.0,0.0,3567.1428571428573,84.00680244565079,-67.14285714285734,1165.0
Soyabean,2019-03-05,3625.0,2500.0,3745.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3500.0,3.571428571428581,3.571428571428581,3541.6666666666665,72.16878364870328,3563.5714285714284,80.34894138040733,61.42857142857156,1245.0
Soyabean,2019-03-07,3600.0,2500.0,3750.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3625.0,-0.6896551724137945,2.857142857142847,3575.0,66.14378277661487,3553.5714285714284,68.35655819026313,46.42857142857156,1250.0
Soyabean,2019-03-08,3600.0,2500.0,3710.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,2.857142857142847,3608.3333333333335,14.43375672974118,3546.4285714285716,58.5031541681203,53.57142857142844,1210.0
Soyabean,2019-03-09,3600.0,2500.0,3720.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,-0.6896551724137945,3600.0,0.0,3560.714285714286,57.476703355108995,39.28571428571422,1220.0
Soyabean,2019-03-14,3600.0,2500.0,3720.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3575.0,52.0416499866508,25.0,1220.0
Soyabean,2019-03-15,3600.0,2500.0,3770.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3589.285714285714,40.45867968563076,10.71428571428578,1270.0
Soyabean,2019-03-16,3600.0,2500.0,3740.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3603.5714285714284,9.449111825213668,-3.5714285714284415,1240.0
Soyabean,2019-03-18,3600.0,2500.0,3735.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1235.0
Soyabean,2019-03-19,3600.0,2500.0,3735.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1235.0
Soyabean,2019-03-20,3600.0,2500.0,3730.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1230.0
Soyabean,2019-03-22,3600.0,2500.0,3745.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1245.0
Soyabean,2019-03-23,3600.0,2500.0,3775.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1275.0
Soyabean,2019-03-26,3600.0,2500.0,3750.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1250.0
Soyabean,2019-03-27,3600.0,2500.0,3735.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,0.0,0.0,3600.0,0.0,3600.0,0.0,0.0,1235.0
Soyabean,2019-03-28,3650.0,2500.0,3765.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3600.0,1.388888888888884,1.388888888888884,3616.6666666666665,28.867513459481355,3607.1428571428573,18.89822365046132,42.85714285714266,1265.0
Soyabean,2019-03-29,3650.0,2500.0,3740.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,0.0,1.388888888888884,3633.3333333333335,28.867513459481355,3614.285714285714,24.397501823713277,35.71428571428578,1240.0
Soyabean,2019-04-02,3650.0,2500.0,3780.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,0.0,1.388888888888884,3650.0,0.0,3621.4285714285716,26.726124191242448,28.57142857142844,1280.0
Soyabean,2019-04-03,3650.0,2500.0,3800.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,0.0,0.0,3650.0,0.0,3628.5714285714284,26.72612419124258,21.42857142857156,1300.0
Soyabean,2019-04-04,3700.0,2500.0,3810.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3650.0,1.3698630136986356,1.3698630136986356,3666.6666666666665,28.867513459481355,3642.8571428571427,34.50327796711813,57.14285714285734,1310.0
Soyabean,2019-04-06,3700.0,3500.0,3880.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.0,1.3698630136986356,3683.3333333333335,28.867513459481355,3657.1428571428573,34.503277967118485,42.85714285714266,380.0
Soyabean,2019-04-08,3720.0,3500.0,3840.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,0.540540540540535,1.9178082191780854,3706.6666666666665,11.54700538379258,3674.285714285714,31.01458950082748,45.71428571428578,340.0
Soyabean,2019-04-09,3700.0,3550.0,3850.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3720.0,-0.5376344086021501,0.0,3706.6666666666665,11.54700538379258,3681.4285714285716,30.237157840739616,18.57142857142844,300.0
Soyabean,2019-04-10,3750.0,3500.0,3850.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3700.0,1.3513513513513598,1.3513513513513598,3723.3333333333335,25.166114784235816,3695.714285714286,35.9894164336991,54.28571428571422,350.0
